Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Create Offer/Page_Offers/radiobutton_Retention""))",Edge 18,,,2020-02-04 07:54:48,2020-02-04 07:54:52,4.010s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Next""))",Edge 18,,,2020-02-04 07:54:52,2020-02-04 07:54:52,0.381s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Make Active""))",Edge 18,,,2020-02-04 07:54:52,2020-02-04 07:54:57,4.967s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Yes Make Active""))",Edge 18,,,2020-02-04 07:54:57,2020-02-04 07:55:40,42.647s,FAILED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Delete Offer,Edge 18,,,2020-02-04 07:55:40,2020-02-04 07:56:24,44.022s,FAILED
"click(findTestObject(""Create Offer/Page_Dashboard/div_Content""))",Edge 18,,,2020-02-04 07:55:40,2020-02-04 07:55:40,0.003s,NOT_RUN
"click(findTestObject(""Create Offer/Page_Templates/a_Offers""))",Edge 18,,,2020-02-04 07:55:40,2020-02-04 07:55:40,0.001s,NOT_RUN
"click(findTestObject(""Delete Offer/hamburger""))",Edge 18,,,2020-02-04 07:55:40,2020-02-04 07:56:24,43.438s,FAILED
,,,,,,,
Test Cases/Test Scenarios/Modules/Logout/GSM Logout,Edge 18,,,2020-02-04 07:56:24,2020-02-04 07:56:25,1.000s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Help_user-panel-dropdown-4""))",Edge 18,,,2020-02-04 07:56:24,2020-02-04 07:56:24,0.345s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Log Out""))",Edge 18,,,2020-02-04 07:56:24,2020-02-04 07:56:25,0.394s,PASSED
