Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/a_English (US)""))",Chrome 79.0.3945.130,,,2020-02-04 07:53:45,2020-02-04 07:53:46,0.781s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/button_Next""))",Chrome 79.0.3945.130,,,2020-02-04 07:53:46,2020-02-04 07:53:47,0.908s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Title_title""), Title)",Chrome 79.0.3945.130,,,2020-02-04 07:53:47,2020-02-04 07:53:55,8.426s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Subtitle_subtitle""), Subtitle)",Chrome 79.0.3945.130,,,2020-02-04 07:53:55,2020-02-04 07:53:57,1.659s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Body_body""), Body)",Chrome 79.0.3945.130,,,2020-02-04 07:53:57,2020-02-04 07:53:59,1.847s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/input_Offer_offer""), OfferValue)",Chrome 79.0.3945.130,,,2020-02-04 07:53:59,2020-02-04 07:54:03,4.037s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/button_Select_1""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:03,2020-02-04 07:54:03,0.710s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/a_No Expiration Date""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:03,2020-02-04 07:54:06,2.740s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Terms  Conditions_termsAndConditions""), TermsAndConditions)",Chrome 79.0.3945.130,,,2020-02-04 07:54:06,2020-02-04 07:54:08,1.718s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/button_Create""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:08,2020-02-04 07:54:09,0.727s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Edit Offer,Chrome 79.0.3945.130,,,2020-02-04 07:54:09,2020-02-04 07:54:33,24.184s,PASSED
"click(findTestObject(""Edit Offer/Page_Dashboard/div_Content""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:10,2020-02-04 07:54:10,0.005s,NOT_RUN
"click(findTestObject(""Create Offer/Page_Templates/a_Offers""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:10,2020-02-04 07:54:10,0.002s,NOT_RUN
"click(findTestObject(""Edit Offer/hamburger""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:10,2020-02-04 07:54:17,7.502s,PASSED
"click(findTestObject(""Edit Offer/Page_Offers/edit""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:17,2020-02-04 07:54:18,0.649s,PASSED
"click(findTestObject(""Edit Offer/Page_Offers/button_Yes Edit""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:18,2020-02-04 07:54:19,1.195s,PASSED
"click(findTestObject(""Create Offer/Page_Offers/radiobutton_Retention""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:19,2020-02-04 07:54:24,4.934s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Next""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:24,2020-02-04 07:54:25,0.793s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Make Active""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:25,2020-02-04 07:54:32,7.245s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Yes Make Active""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:32,2020-02-04 07:54:33,0.758s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Delete Offer,Chrome 79.0.3945.130,,,2020-02-04 07:54:33,2020-02-04 07:54:41,8.345s,PASSED
"click(findTestObject(""Create Offer/Page_Dashboard/div_Content""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:33,2020-02-04 07:54:33,0.012s,NOT_RUN
"click(findTestObject(""Create Offer/Page_Templates/a_Offers""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:33,2020-02-04 07:54:33,0.002s,NOT_RUN
"click(findTestObject(""Delete Offer/hamburger""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:33,2020-02-04 07:54:39,5.955s,PASSED
"click(findTestObject(""Delete Offer/delete""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:39,2020-02-04 07:54:40,0.625s,PASSED
"click(findTestObject(""Object Repository/Delete Offer/Page_Offers/button_Yes""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:40,2020-02-04 07:54:41,1.202s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Logout/GSM Logout,Chrome 79.0.3945.130,,,2020-02-04 07:54:41,2020-02-04 07:54:53,11.925s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Help_user-panel-dropdown-4""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:42,2020-02-04 07:54:46,4.367s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Log Out""))",Chrome 79.0.3945.130,,,2020-02-04 07:54:46,2020-02-04 07:54:53,7.125s,PASSED
