Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Next""))",Chrome 79.0.3945.130,,,2020-02-03 15:21:33,2020-02-03 15:21:34,0.686s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Make Active""))",Chrome 79.0.3945.130,,,2020-02-03 15:21:34,2020-02-03 15:21:38,4.264s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Yes Make Active""))",Chrome 79.0.3945.130,,,2020-02-03 15:21:38,2020-02-03 15:21:39,0.667s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Delete Offer,Chrome 79.0.3945.130,,,2020-02-03 15:21:39,2020-02-03 15:21:46,7.378s,PASSED
"click(findTestObject(""Create Offer/Page_Dashboard/div_Content""))",Chrome 79.0.3945.130,,,2020-02-03 15:21:39,2020-02-03 15:21:39,0.001s,NOT_RUN
"click(findTestObject(""Create Offer/Page_Templates/a_Offers""))",Chrome 79.0.3945.130,,,2020-02-03 15:21:39,2020-02-03 15:21:39,0.001s,NOT_RUN
"click(findTestObject(""hamburger""))",Chrome 79.0.3945.130,,,2020-02-03 15:21:39,2020-02-03 15:21:44,5.171s,PASSED
"click(findTestObject(""Delete Offer/delete""))",Chrome 79.0.3945.130,,,2020-02-03 15:21:44,2020-02-03 15:21:45,0.774s,PASSED
"click(findTestObject(""Object Repository/Delete Offer/Page_Offers/button_Yes""))",Chrome 79.0.3945.130,,,2020-02-03 15:21:45,2020-02-03 15:21:46,1.112s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Logout/GSM Logout,Chrome 79.0.3945.130,,,2020-02-03 15:21:46,2020-02-03 15:21:52,6.530s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Help_user-panel-dropdown-4""))",Chrome 79.0.3945.130,,,2020-02-03 15:21:46,2020-02-03 15:21:52,5.581s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Log Out""))",Chrome 79.0.3945.130,,,2020-02-03 15:21:52,2020-02-03 15:21:52,0.744s,PASSED
