Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Body_body""), Body)",Chrome 79.0.3945.130,,,2020-02-04 07:58:41,2020-02-04 07:59:12,30.447s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/input_Offer_offer""), OfferValue)",Chrome 79.0.3945.130,,,2020-02-04 07:59:12,2020-02-04 07:59:44,31.959s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/button_Select_1""))",Chrome 79.0.3945.130,,,2020-02-04 07:59:44,2020-02-04 08:00:19,35.335s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/a_No Expiration Date""))",Chrome 79.0.3945.130,,,2020-02-04 08:00:19,2020-02-04 08:00:54,35.354s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Terms  Conditions_termsAndConditions""), TermsAndConditions)",Chrome 79.0.3945.130,,,2020-02-04 08:00:54,2020-02-04 08:01:25,31.207s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/button_Create""))",Chrome 79.0.3945.130,,,2020-02-04 08:01:25,2020-02-04 08:02:01,35.308s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Edit Offer,Chrome 79.0.3945.130,,,2020-02-04 08:02:01,2020-02-04 08:02:44,42.926s,FAILED
"click(findTestObject(""Edit Offer/Page_Dashboard/div_Content""))",Chrome 79.0.3945.130,,,2020-02-04 08:02:01,2020-02-04 08:02:01,0.003s,NOT_RUN
"click(findTestObject(""Create Offer/Page_Templates/a_Offers""))",Chrome 79.0.3945.130,,,2020-02-04 08:02:01,2020-02-04 08:02:01,0.001s,NOT_RUN
"click(findTestObject(""Edit Offer/hamburger""))",Chrome 79.0.3945.130,,,2020-02-04 08:02:01,2020-02-04 08:02:44,42.605s,FAILED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Delete Offer,Chrome 79.0.3945.130,,,2020-02-04 08:02:44,2020-02-04 08:03:30,46.146s,FAILED
"click(findTestObject(""Create Offer/Page_Dashboard/div_Content""))",Chrome 79.0.3945.130,,,2020-02-04 08:02:44,2020-02-04 08:02:44,0.001s,NOT_RUN
"click(findTestObject(""Create Offer/Page_Templates/a_Offers""))",Chrome 79.0.3945.130,,,2020-02-04 08:02:44,2020-02-04 08:02:44,0.002s,NOT_RUN
"click(findTestObject(""Delete Offer/hamburger""))",Chrome 79.0.3945.130,,,2020-02-04 08:02:44,2020-02-04 08:03:30,45.699s,FAILED
,,,,,,,
Test Cases/Test Scenarios/Modules/Logout/GSM Logout,Chrome 79.0.3945.130,,,2020-02-04 08:03:30,2020-02-04 08:03:31,1.636s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Help_user-panel-dropdown-4""))",Chrome 79.0.3945.130,,,2020-02-04 08:03:30,2020-02-04 08:03:31,0.441s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Log Out""))",Chrome 79.0.3945.130,,,2020-02-04 08:03:31,2020-02-04 08:03:31,0.748s,PASSED
