Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Offers Regression,Chrome 79.0.3945.130,,,2020-02-03 14:26:45,2020-02-03 14:28:04,1m - 19.195s,FAILED
,,,,,,,
Test Cases/Test Scenarios/Modules/Login/GSM Login,Chrome 79.0.3945.130,,,2020-02-03 14:26:45,2020-02-03 14:27:16,30.916s,PASSED
"openBrowser("""")",Chrome 79.0.3945.130,,,2020-02-03 14:26:47,2020-02-03 14:26:54,7.225s,PASSED
navigateToUrl(url),Chrome 79.0.3945.130,,,2020-02-03 14:26:54,2020-02-03 14:27:03,8.569s,PASSED
maximizeWindow(),Chrome 79.0.3945.130,,,2020-02-03 14:27:03,2020-02-03 14:27:07,4.220s,PASSED
"click(findTestObject(""Object Repository/GSM Login/Page_GSM Portal/button_Log in""))",Chrome 79.0.3945.130,,,2020-02-03 14:27:07,2020-02-03 14:27:07,0.003s,NOT_RUN
delay(3),Chrome 79.0.3945.130,,,2020-02-03 14:27:07,2020-02-03 14:27:07,0.002s,NOT_RUN
"setText(findTestObject(""Object Repository/GSM Login/Page_GSM Login/input_Email Address_email""), username)",Chrome 79.0.3945.130,,,2020-02-03 14:27:07,2020-02-03 14:27:08,0.814s,PASSED
delay(2),Chrome 79.0.3945.130,,,2020-02-03 14:27:08,2020-02-03 14:27:10,2.055s,PASSED
"setText(findTestObject(""Object Repository/GSM Login/Page_GSM Login/input_Password_password""), password)",Chrome 79.0.3945.130,,,2020-02-03 14:27:10,2020-02-03 14:27:11,0.549s,PASSED
"click(findTestObject(""Object Repository/GSM Login/Page_GSM Login/button_Log In""))",Chrome 79.0.3945.130,,,2020-02-03 14:27:11,2020-02-03 14:27:11,0.660s,PASSED
delay(5),Chrome 79.0.3945.130,,,2020-02-03 14:27:11,2020-02-03 14:27:16,5.004s,PASSED
"verifyElementText(findTestObject(""GSM Login/div_Welcome Sankaran""), ""Welcome, Sankaran"")",Chrome 79.0.3945.130,,,2020-02-03 14:27:16,2020-02-03 14:27:16,0.003s,NOT_RUN
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Create Offer,Chrome 79.0.3945.130,,,2020-02-03 14:27:16,2020-02-03 14:28:04,47.902s,FAILED
"click(findTestObject(""Object Repository/Create Offer/Page_Dashboard/div_Content""))",Chrome 79.0.3945.130,,,2020-02-03 14:27:17,2020-02-03 14:27:23,5.803s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Templates/a_Offers""))",Chrome 79.0.3945.130,,,2020-02-03 14:27:23,2020-02-03 14:27:25,1.745s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/a_New Offer""))",Chrome 79.0.3945.130,,,2020-02-03 14:27:25,2020-02-03 14:28:04,39.244s,FAILED
