Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Offers Regression,Firefox 72.0,,,2020-02-04 07:53:14,2020-02-04 07:55:09,1m - 54.887s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Login/GSM Login,Firefox 72.0,,,2020-02-04 07:53:15,2020-02-04 07:54:04,48.757s,PASSED
"openBrowser("""")",Firefox 72.0,,,2020-02-04 07:53:19,2020-02-04 07:53:40,21.516s,PASSED
navigateToUrl(url),Firefox 72.0,,,2020-02-04 07:53:40,2020-02-04 07:53:53,12.927s,PASSED
maximizeWindow(),Firefox 72.0,,,2020-02-04 07:53:53,2020-02-04 07:53:53,0.031s,PASSED
"setText(findTestObject(""Object Repository/GSM Login/Page_GSM Login/input_Email Address_email""), username)",Firefox 72.0,,,2020-02-04 07:53:53,2020-02-04 07:53:55,1.239s,PASSED
delay(2),Firefox 72.0,,,2020-02-04 07:53:55,2020-02-04 07:53:57,2.515s,PASSED
"setText(findTestObject(""Object Repository/GSM Login/Page_GSM Login/input_Password_password""), password)",Firefox 72.0,,,2020-02-04 07:53:57,2020-02-04 07:53:58,0.552s,PASSED
"click(findTestObject(""Object Repository/GSM Login/Page_GSM Login/button_Log In""))",Firefox 72.0,,,2020-02-04 07:53:58,2020-02-04 07:53:59,1.002s,PASSED
delay(5),Firefox 72.0,,,2020-02-04 07:53:59,2020-02-04 07:54:04,5.006s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Create Offer,Firefox 72.0,,,2020-02-04 07:54:04,2020-02-04 07:54:38,34.445s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Dashboard/div_Content""))",Firefox 72.0,,,2020-02-04 07:54:07,2020-02-04 07:54:09,2.405s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Templates/a_Offers""))",Firefox 72.0,,,2020-02-04 07:54:09,2020-02-04 07:54:17,7.267s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/a_New Offer""))",Firefox 72.0,,,2020-02-04 07:54:17,2020-02-04 07:54:18,1.659s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/input_Offer Name_name""), OfferName)",Firefox 72.0,,,2020-02-04 07:54:18,2020-02-04 07:54:22,3.541s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/input_Marketing Category_marketingCategory""))",Firefox 72.0,,,2020-02-04 07:54:22,2020-02-04 07:54:23,0.869s,PASSED
