Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Subtitle_subtitle""), Subtitle)",Chrome 79.0.3945.130,,,2020-02-03 15:14:00,2020-02-03 15:14:01,1.238s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Body_body""), Body)",Chrome 79.0.3945.130,,,2020-02-03 15:14:01,2020-02-03 15:14:02,1.031s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/input_Offer_offer""), OfferValue)",Chrome 79.0.3945.130,,,2020-02-03 15:14:02,2020-02-03 15:14:03,1.630s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/button_Select_1""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:03,2020-02-03 15:14:04,0.663s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/a_No Expiration Date""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:04,2020-02-03 15:14:05,0.699s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Terms  Conditions_termsAndConditions""), TermsAndConditions)",Chrome 79.0.3945.130,,,2020-02-03 15:14:05,2020-02-03 15:14:06,0.986s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/button_Create""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:06,2020-02-03 15:14:07,0.798s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Edit Offer,Chrome 79.0.3945.130,,,2020-02-03 15:14:07,2020-02-03 15:14:32,25.309s,PASSED
"click(findTestObject(""Edit Offer/Page_Dashboard/div_Content""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:07,2020-02-03 15:14:13,5.891s,PASSED
"click(findTestObject(""Create Offer/Page_Templates/a_Offers""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:13,2020-02-03 15:14:17,4.588s,PASSED
"click(findTestObject(""hamburger""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:17,2020-02-03 15:14:21,3.637s,PASSED
"click(findTestObject(""Edit Offer/Page_Offers/edit""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:21,2020-02-03 15:14:22,0.644s,PASSED
"click(findTestObject(""Edit Offer/Page_Offers/button_Yes Edit""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:22,2020-02-03 15:14:23,1.030s,PASSED
"click(findTestObject(""Create Offer/Page_Offers/radiobutton_Retention""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:23,2020-02-03 15:14:28,5.172s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Next""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:28,2020-02-03 15:14:29,0.686s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Make Active""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:29,2020-02-03 15:14:31,2.719s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Yes Make Active""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:31,2020-02-03 15:14:32,0.690s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Delete Offer,Chrome 79.0.3945.130,,,2020-02-03 15:14:32,2020-02-03 15:14:46,14.000s,PASSED
"click(findTestObject(""Create Offer/Page_Dashboard/div_Content""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:32,2020-02-03 15:14:37,4.940s,PASSED
"click(findTestObject(""Create Offer/Page_Templates/a_Offers""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:37,2020-02-03 15:14:41,3.754s,PASSED
"click(findTestObject(""hamburger""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:41,2020-02-03 15:14:44,3.128s,PASSED
"click(findTestObject(""Delete Offer/delete""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:44,2020-02-03 15:14:45,0.782s,PASSED
"click(findTestObject(""Object Repository/Delete Offer/Page_Offers/button_Yes""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:45,2020-02-03 15:14:46,1.147s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Logout/GSM Logout,Chrome 79.0.3945.130,,,2020-02-03 15:14:46,2020-02-03 15:14:55,8.561s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Help_user-panel-dropdown-4""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:46,2020-02-03 15:14:54,7.664s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Log Out""))",Chrome 79.0.3945.130,,,2020-02-03 15:14:54,2020-02-03 15:14:55,0.691s,PASSED
