Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Edit Offer/Page_Offers/edit""))",Chrome 79.0.3945.130,,,2020-02-03 15:06:42,2020-02-03 15:06:43,0.849s,PASSED
"click(findTestObject(""Edit Offer/Page_Offers/button_Yes Edit""))",Chrome 79.0.3945.130,,,2020-02-03 15:06:43,2020-02-03 15:06:44,0.997s,PASSED
"click(findTestObject(""Create Offer/Page_Offers/radiobutton_Retention""))",Chrome 79.0.3945.130,,,2020-02-03 15:06:44,2020-02-03 15:07:16,32.406s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Next""))",Chrome 79.0.3945.130,,,2020-02-03 15:07:16,2020-02-03 15:07:17,0.655s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Make Active""))",Chrome 79.0.3945.130,,,2020-02-03 15:07:17,2020-02-03 15:07:20,2.805s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Yes Make Active""))",Chrome 79.0.3945.130,,,2020-02-03 15:07:20,2020-02-03 15:07:20,0.670s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Delete Offer,Chrome 79.0.3945.130,,,2020-02-03 15:07:20,2020-02-03 15:07:33,12.768s,PASSED
"click(findTestObject(""Create Offer/Page_Dashboard/div_Content""))",Chrome 79.0.3945.130,,,2020-02-03 15:07:21,2020-02-03 15:07:25,4.320s,PASSED
"click(findTestObject(""Create Offer/Page_Templates/a_Offers""))",Chrome 79.0.3945.130,,,2020-02-03 15:07:25,2020-02-03 15:07:28,3.137s,PASSED
"click(findTestObject(""hamburger""))",Chrome 79.0.3945.130,,,2020-02-03 15:07:28,2020-02-03 15:07:31,3.305s,PASSED
"click(findTestObject(""Delete Offer/delete""))",Chrome 79.0.3945.130,,,2020-02-03 15:07:31,2020-02-03 15:07:32,0.688s,PASSED
"click(findTestObject(""Object Repository/Delete Offer/Page_Offers/button_Yes""))",Chrome 79.0.3945.130,,,2020-02-03 15:07:32,2020-02-03 15:07:33,1.051s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Logout/GSM Logout,Chrome 79.0.3945.130,,,2020-02-03 15:07:33,2020-02-03 15:07:38,4.631s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Help_user-panel-dropdown-4""))",Chrome 79.0.3945.130,,,2020-02-03 15:07:33,2020-02-03 15:07:37,3.651s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Log Out""))",Chrome 79.0.3945.130,,,2020-02-03 15:07:37,2020-02-03 15:07:38,0.766s,PASSED
